year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
1988,PL,オリックス・バファローズ,1003865,森　浩二,K.Mori,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1988,PL,福岡ソフトバンクホークス,11013848,吉田　博之,H.Yoshida,121.0,444.0,393.0,33.0,100.0,12.0,1.0,7.0,135.0,41.0,2,6,8.0,5.0,38.0,0,0.0,72.0,14.0,0.254,0.317,0.344,0.661,80.0,0.0899999999999999,0.063,0.407,0.0855855855855855,0.1621621621621621,0.5277777777777778,0.2915360501567398,0.22865,431.6666666666666,0.2010178117048346,0.5830618892508144
1988,PL,北海道日本ハムファイターズ,11013861,藤原　仁,M.Fujiwara,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1988,PL,福岡ソフトバンクホークス,11013862,西川　佳明,Y.Nishikawa,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1988,PL,オリックス・バファローズ,11013866,山中　賢次,K.Yamanaka,9.0,15.0,15.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.133,0.133,0.133,0.266,2.0,0.0,0.0,0.133,0.0,0.0666666666666666,0.0,0.1428571428571428,0.0931,177.33333333333334,0.0,0.1538461538461538
1988,PL,福岡ソフトバンクホークス,11013867,中条　善伸,Y.Nakajou,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1988,PL,近鉄バファローズ,1103843,淡口　憲治,K.Awaguchi,90.0,234.0,216.0,22.0,47.0,12.0,0.0,5.0,74.0,18.0,0.0,0,2.0,0.0,16.0,0,0.0,25.0,4.0,0.218,0.272,0.343,0.615,30.0,0.125,0.054,0.397,0.0683760683760683,0.1068376068376068,0.64,0.2258064516129032,0.20815,386.33333333333337,0.199074074074074,0.5202312138728323
1988,PL,千葉ロッテマリーンズ,1103861,牛島　和彦,K.Ushijima,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
1988,PL,千葉ロッテマリーンズ,1103862,伊藤　史生,F.Itou,34.0,19.0,17.0,9.0,4.0,2.0,0.0,2.0,12.0,4.0,0.0,0,2.0,0.0,0.0,0,0.0,8.0,0.0,0.235,0.235,0.706,0.941,0.0,0.471,0.0,0.706,0.0,0.4210526315789473,0.0,0.2857142857142857,0.28225,470.33333333333326,0.4705882352941176,0.9230769230769232
1988,PL,福岡ソフトバンクホークス,1103863,井上　祐二,Y.Inoue,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
